xCoord,yCoord,1,2,3,4,5,6,7,8
1,0,-50,-53,-76,-82,-79,-80,-73,-74
1,0,-50,-53,-76,-82,-79,-80,-73,-74
1,0,-56,-53,-76,-82,-79,-80,-73,-74
1,0,-56,-52,-76,-82,-79,-80,-73,-74
1,0,-56,-52,-76,-82,-79,-80,-73,-74
1,0,-56,-52,-76,-82,-79,-80,-73,-74
1,0,-56,-52,-76,-82,-79,-80,-73,-74
1,0,-56,-52,-76,-82,-79,-80,-73,-73
1,0,-51,-52,-76,-82,-79,-80,-73,-73
1,0,-51,-53,-76,-82,-79,-80,-73,-73
1,0,-51,-53,-76,-82,-79,-80,-73,-73
1,0,-51,-53,-76,-82,-78,-80,-73,-73
1,0,-51,-53,-76,-82,-78,-80,-73,-73
1,0,-51,-53,-76,-82,-78,-80,-73,-73
1,0,-51,-53,-75,-82,-78,-80,-73,-73
1,0,-55,-53,-75,-82,-78,-80,-73,-73
1,0,-55,-52,-75,-82,-78,-80,-73,-73
1,0,-55,-52,-75,-82,-78,-80,-73,-73
1,0,-55,-52,-75,-82,-78,-76,-73,-73
1,0,-55,-52,-75,-82,-78,-76,-71,-73
1,0,-55,-52,-75,-82,-78,-76,-71,-73
1,0,-55,-52,-75,-82,-78,-80,-71,-73
1,0,-55,-52,-75,-82,-78,-80,-71,-73
1,0,-55,-52,-75,-82,-78,-80,-71,-73
1,0,-55,-52,-74,-82,-78,-80,-71,-73
1,0,-55,-51,-74,-82,-78,-80,-71,-73
1,0,-55,-51,-74,-82,-78,-80,-71,-73
1,0,-55,-51,-74,-82,-77,-80,-71,-73
1,0,-55,-51,-74,-82,-77,-83,-71,-73
1,0,-55,-51,-74,-82,-77,-83,-71,-73
1,0,-55,-51,-74,-82,-77,-83,-71,-73
1,0,-55,-51,-74,-82,-77,-83,-71,-73
1,0,-55,-51,-77,-82,-77,-83,-71,-73
1,0,-55,-51,-77,-76,-77,-83,-71,-73
1,0,-55,-53,-77,-76,-77,-83,-71,-73
1,0,-51,-53,-77,-76,-78,-77,-71,-73
1,0,-51,-53,-77,-76,-78,-83,-71,-73
1,0,-51,-53,-77,-76,-77,-83,-71,-73
1,0,-51,-53,-77,-76,-78,-77,-71,-73
1,0,-51,-53,-77,-76,-78,-77,-71,-73
1,0,-51,-53,-77,-76,-78,-77,-71,-73
1,0,-51,-53,-75,-76,-78,-77,-71,-73
1,0,-51,-53,-75,-76,-78,-77,-71,-76
1,0,-51,-53,-75,-76,-76,-77,-71,-76
1,0,-50,-53,-75,-77,-76,-77,-71,-76
1,0,-50,-53,-75,-76,-76,-77,-71,-76
1,0,-50,-53,-75,-77,-76,-81,-71,-76
1,0,-50,-53,-75,-77,-76,-81,-71,-74
1,0,-50,-53,-75,-77,-78,-81,-71,-74
1,0,-50,-53,-75,-77,-78,-81,-71,-74
1,0,-50,-52,-75,-77,-78,-81,-71,-74
1,0,-50,-52,-75,-84,-78,-83,-71,-74
1,0,-50,-52,-75,-84,-78,-81,-71,-74
1,0,-50,-52,-75,-84,-78,-83,-71,-74
1,0,-50,-52,-75,-84,-78,-83,-71,-74
1,0,-50,-52,-75,-84,-78,-83,-71,-76
1,0,-51,-52,-76,-84,-78,-83,-71,-76
1,0,-51,-52,-76,-84,-77,-83,-71,-76
1,0,-51,-52,-76,-84,-77,-83,-71,-76
1,0,-51,-53,-76,-84,-77,-83,-71,-76
1,0,-50,-52,-76,-84,-78,-83,-71,-76
1,0,-51,-52,-76,-84,-77,-83,-71,-76
1,0,-51,-52,-76,-84,-77,-83,-71,-76
1,0,-51,-52,-76,-82,-77,-83,-71,-76
1,0,-51,-52,-76,-82,-77,-77,-71,-76
1,0,-51,-52,-76,-82,-77,-77,-74,-76
1,0,-51,-52,-76,-82,-77,-77,-74,-76
1,0,-51,-52,-76,-82,-77,-77,-74,-74
1,0,-51,-52,-76,-82,-77,-77,-74,-74
1,0,-51,-52,-76,-82,-77,-78,-74,-74
1,0,-51,-52,-76,-78,-77,-78,-74,-74
1,0,-51,-52,-76,-78,-77,-78,-77,-74
1,0,-51,-52,-76,-78,-77,-78,-77,-74
1,0,-51,-52,-76,-78,-77,-78,-77,-72
1,0,-51,-52,-74,-78,-77,-78,-77,-72
1,0,-51,-52,-74,-78,-78,-78,-77,-72
1,0,-51,-52,-74,-78,-78,-78,-77,-72
1,0,-53,-52,-74,-78,-78,-78,-77,-72
1,0,-53,-52,-74,-81,-78,-78,-77,-72
1,0,-53,-52,-74,-81,-78,-78,-74,-72
1,0,-53,-52,-74,-81,-78,-78,-74,-72
1,0,-53,-52,-74,-76,-78,-78,-74,-72
1,0,-53,-52,-74,-76,-78,-78,-74,-72
1,0,-53,-52,-75,-76,-78,-78,-74,-72
1,0,-53,-52,-75,-76,-78,-82,-74,-72
1,0,-54,-52,-75,-76,-78,-82,-74,-72
1,0,-54,-53,-75,-76,-78,-82,-74,-72
1,0,-54,-52,-75,-76,-78,-82,-74,-72
1,0,-54,-53,-75,-76,-78,-77,-74,-72
1,0,-49,-53,-75,-76,-78,-77,-74,-72
1,0,-49,-53,-75,-76,-78,-77,-74,-72
1,0,-49,-53,-75,-76,-78,-77,-84,-72
1,0,-49,-53,-75,-76,-78,-74,-84,-72
1,0,-49,-53,-75,-76,-78,-74,-84,-72
1,0,-49,-53,-75,-76,-78,-74,-84,-72
1,0,-49,-53,-75,-76,-78,-74,-84,-72
1,0,-49,-53,-75,-77,-78,-74,-84,-72
1,0,-49,-53,-75,-77,-78,-74,-84,-72
1,0,-49,-53,-75,-76,-78,-74,-84,-72
1,0,-49,-53,-75,-77,-78,-74,-84,-72
1,0,-49,-53,-85,-77,-78,-74,-84,-72
1,0,-49,-53,-85,-77,-77,-74,-84,-72
1,0,-49,-52,-85,-77,-77,-74,-84,-72
1,0,-55,-52,-85,-77,-77,-74,-84,-72
1,0,-55,-52,-85,-81,-77,-74,-84,-72
1,0,-55,-52,-85,-81,-77,-74,-84,-72
1,0,-55,-52,-85,-81,-77,-74,-82,-72
1,0,-55,-52,-85,-81,-77,-80,-82,-72
1,0,-55,-52,-77,-81,-77,-80,-82,-72
1,0,-55,-53,-77,-81,-77,-80,-82,-72
1,0,-50,-53,-77,-81,-77,-80,-82,-72
1,0,-50,-53,-77,-81,-78,-80,-82,-72
1,0,-55,-52,-77,-81,-78,-80,-82,-72
1,0,-50,-52,-77,-81,-78,-80,-82,-72
1,0,-55,-52,-77,-81,-78,-80,-82,-72
1,0,-55,-52,-77,-83,-78,-80,-82,-72
1,0,-55,-52,-77,-83,-78,-80,-82,-75
1,0,-55,-52,-75,-83,-78,-80,-82,-75
1,0,-55,-52,-75,-83,-78,-80,-82,-73
1,0,-55,-52,-75,-83,-78,-80,-82,-73
1,0,-55,-52,-75,-83,-78,-80,-82,-73
1,0,-55,-52,-75,-83,-78,-80,-82,-73
1,0,-55,-52,-75,-83,-78,-80,-82,-73
1,0,-49,-52,-75,-83,-78,-80,-82,-73
1,0,-49,-52,-75,-76,-78,-80,-82,-73
1,0,-49,-52,-75,-76,-78,-77,-82,-73
1,0,-49,-52,-75,-76,-78,-77,-69,-73
1,0,-49,-52,-75,-76,-78,-77,-69,-73
1,0,-54,-52,-75,-76,-78,-77,-69,-73
1,0,-54,-52,-75,-76,-78,-77,-69,-73
1,0,-54,-52,-75,-82,-78,-77,-69,-73
1,0,-54,-52,-75,-82,-78,-77,-69,-73
1,0,-54,-52,-75,-82,-78,-77,-69,-75
1,0,-54,-52,-75,-82,-78,-77,-69,-75
1,0,-54,-52,-74,-82,-77,-77,-76,-75
1,0,-54,-52,-75,-82,-77,-77,-69,-75
1,0,-51,-53,-74,-82,-77,-77,-76,-75
1,0,-54,-53,-74,-82,-77,-77,-76,-75
1,0,-51,-53,-74,-82,-77,-77,-76,-75
1,0,-51,-53,-74,-77,-77,-77,-76,-75
1,0,-51,-53,-74,-77,-77,-77,-76,-72
1,0,-51,-53,-74,-77,-77,-78,-76,-72
1,0,-50,-53,-74,-77,-77,-78,-76,-72
1,0,-50,-53,-74,-77,-77,-78,-76,-72
1,0,-50,-53,-74,-77,-77,-78,-76,-72
1,0,-50,-53,-74,-77,-77,-78,-76,-72
1,0,-50,-53,-74,-76,-77,-78,-76,-72
1,0,-50,-53,-74,-76,-77,-78,-76,-74
1,0,-50,-53,-74,-76,-77,-78,-76,-74
1,0,-50,-53,-74,-76,-77,-82,-76,-74
1,0,-50,-53,-74,-76,-78,-82,-76,-74
1,0,-50,-53,-74,-76,-78,-78,-76,-74
1,0,-50,-53,-74,-76,-78,-78,-76,-74
1,0,-50,-53,-75,-76,-78,-78,-76,-74
1,0,-51,-53,-75,-76,-78,-78,-76,-74
1,0,-51,-53,-75,-76,-79,-78,-76,-74
1,0,-51,-53,-75,-76,-79,-78,-76,-74
1,0,-54,-53,-75,-76,-79,-78,-76,-74
1,0,-54,-53,-75,-84,-79,-78,-76,-74
1,0,-54,-53,-75,-84,-79,-78,-76,-74
1,0,-54,-53,-74,-84,-79,-78,-76,-74
1,0,-54,-53,-74,-84,-79,-78,-76,-74
1,0,-54,-53,-74,-84,-79,-78,-76,-74
1,0,-51,-53,-74,-84,-77,-78,-76,-74
1,0,-51,-53,-74,-84,-79,-78,-76,-74
1,0,-51,-53,-74,-76,-77,-78,-76,-74
1,0,-51,-53,-74,-76,-77,-78,-76,-72
1,0,-51,-53,-74,-76,-77,-78,-76,-74
1,0,-51,-53,-74,-76,-77,-78,-76,-72
1,0,-51,-52,-74,-76,-77,-78,-76,-72
1,0,-51,-52,-74,-76,-77,-78,-76,-72
1,0,-54,-52,-74,-76,-77,-78,-76,-72
1,0,-54,-52,-74,-76,-77,-78,-76,-72
1,0,-54,-52,-74,-76,-77,-78,-72,-72
1,0,-54,-52,-74,-82,-77,-78,-72,-72
1,0,-54,-52,-74,-82,-77,-78,-84,-72
1,0,-54,-52,-74,-82,-77,-78,-84,-73
1,0,-54,-52,-74,-82,-77,-78,-84,-73
1,0,-54,-52,-74,-82,-77,-85,-84,-73
1,0,-54,-52,-74,-82,-77,-85,-84,-73
1,0,-54,-52,-74,-82,-77,-85,-84,-73
1,0,-54,-52,-74,-82,-77,-85,-72,-73
1,0,-54,-52,-74,-82,-77,-85,-72,-83
1,0,-54,-52,-74,-82,-77,-85,-72,-83
1,0,-54,-52,-74,-82,-77,-78,-72,-83
1,0,-54,-52,-74,-82,-77,-78,-72,-83
1,0,-54,-52,-74,-82,-77,-78,-72,-83
1,0,-54,-52,-74,-76,-77,-78,-72,-83
1,0,-54,-52,-74,-76,-77,-78,-72,-74
1,0,-54,-52,-74,-76,-77,-78,-72,-74
1,0,-54,-52,-74,-76,-77,-80,-72,-74
1,0,-54,-52,-74,-76,-77,-77,-72,-74
1,0,-54,-52,-75,-76,-77,-77,-72,-74
1,0,-51,-52,-75,-76,-77,-77,-72,-74
1,0,-51,-52,-75,-76,-77,-77,-72,-74
1,0,-51,-52,-75,-76,-77,-77,-72,-74
1,0,-51,-52,-75,-76,-77,-83,-72,-74
1,0,-51,-52,-82,-76,-77,-83,-72,-74
1,0,-51,-52,-82,-76,-77,-83,-72,-74
1,0,-54,-52,-82,-76,-77,-83,-72,-74
1,0,-54,-52,-82,-76,-77,-83,-72,-74
1,0,-54,-52,-82,-76,-80,-83,-72,-74
1,0,-54,-52,-82,-81,-80,-83,-72,-74
1,0,-54,-52,-82,-81,-80,-83,-72,-74
1,0,-54,-52,-82,-81,-80,-83,-72,-74
1,0,-54,-52,-75,-81,-80,-83,-72,-74
1,0,-51,-52,-75,-81,-80,-83,-72,-74
1,0,-51,-52,-75,-81,-80,-83,-72,-74
1,0,-51,-52,-76,-81,-80,-83,-72,-74
1,0,-51,-52,-76,-81,-80,-83,-72,-74
1,0,-51,-52,-76,-81,-80,-83,-72,-74
1,0,-51,-52,-76,-81,-80,-83,-71,-74
1,0,-51,-52,-76,-81,-80,-83,-71,-74
1,0,-51,-52,-76,-81,-80,-83,-71,-74
1,0,-51,-52,-76,-81,-80,-83,-71,-76
1,0,-51,-52,-76,-81,-80,-83,-71,-76
1,0,-51,-52,-76,-81,-80,-83,-71,-76
1,0,-51,-52,-76,-81,-77,-83,-71,-76
1,0,-51,-51,-76,-81,-77,-83,-71,-76
1,0,-51,-51,-76,-77,-77,-83,-71,-76
1,0,-51,-51,-76,-77,-77,-83,-71,-76
1,0,-51,-51,-76,-77,-77,-83,-71,-73
1,0,-51,-51,-83,-77,-77,-83,-71,-73
1,0,-54,-51,-83,-77,-77,-83,-71,-73
1,0,-54,-52,-83,-77,-77,-83,-71,-73
1,0,-54,-52,-83,-77,-77,-83,-71,-73
1,0,-54,-52,-83,-77,-77,-83,-82,-73
1,0,-54,-52,-83,-77,-77,-83,-82,-73
1,0,-54,-52,-83,-77,-77,-80,-82,-73
1,0,-54,-52,-83,-77,-77,-80,-82,-74
1,0,-54,-52,-83,-77,-77,-80,-82,-74
1,0,-54,-52,-75,-77,-77,-80,-82,-74
1,0,-54,-52,-75,-77,-77,-80,-82,-74
1,0,-54,-52,-75,-77,-79,-80,-82,-74
1,0,-54,-52,-75,-77,-79,-76,-82,-74
1,0,-54,-52,-75,-77,-79,-76,-82,-74
1,0,-54,-52,-74,-77,-79,-76,-82,-74
1,0,-54,-52,-74,-77,-79,-76,-82,-74
1,0,-51,-52,-74,-77,-79,-76,-82,-74
1,0,-51,-52,-74,-77,-79,-76,-82,-74
1,0,-51,-52,-74,-77,-76,-76,-82,-74
1,0,-51,-52,-74,-77,-76,-76,-82,-74
1,0,-51,-52,-74,-77,-76,-76,-82,-74
1,0,-51,-52,-74,-77,-76,-76,-82,-73
1,0,-51,-52,-75,-77,-76,-76,-82,-73
1,0,-51,-52,-75,-76,-76,-76,-82,-73
1,0,-51,-52,-75,-76,-76,-76,-82,-73
1,0,-51,-52,-75,-76,-76,-80,-82,-73
1,0,-51,-52,-75,-76,-76,-80,-82,-73
1,0,-51,-52,-75,-76,-76,-80,-82,-75
1,0,-53,-52,-75,-76,-76,-80,-82,-75
1,0,-53,-52,-75,-76,-76,-80,-82,-75
1,0,-53,-52,-75,-76,-76,-73,-82,-75
1,0,-53,-52,-75,-76,-76,-80,-82,-75
1,0,-53,-52,-75,-76,-76,-73,-82,-75
1,0,-53,-52,-75,-76,-76,-73,-82,-75
1,0,-51,-52,-75,-76,-76,-73,-82,-75
1,0,-51,-52,-75,-76,-76,-73,-78,-75
1,0,-51,-52,-75,-76,-76,-73,-78,-75
1,0,-54,-52,-75,-76,-76,-73,-78,-75
1,0,-54,-52,-75,-76,-76,-73,-78,-75
1,0,-54,-52,-75,-76,-76,-73,-78,-75
1,0,-54,-52,-75,-76,-76,-78,-78,-75
1,0,-54,-52,-75,-76,-76,-78,-78,-75
1,0,-54,-52,-76,-76,-76,-78,-78,-75
1,0,-54,-52,-76,-77,-76,-78,-78,-75
1,0,-54,-51,-76,-77,-76,-78,-78,-75
1,0,-54,-51,-76,-77,-76,-78,-78,-75
1,0,-54,-51,-76,-77,-76,-78,-78,-75
1,0,-54,-51,-75,-77,-76,-78,-78,-75
1,0,-54,-51,-75,-77,-76,-78,-78,-75
1,0,-54,-51,-75,-77,-76,-76,-78,-75
1,0,-54,-51,-75,-77,-76,-78,-78,-75
1,0,-54,-52,-75,-77,-76,-76,-78,-75
1,0,-50,-52,-75,-77,-76,-76,-78,-75
1,0,-50,-52,-75,-74,-76,-76,-78,-75
1,0,-50,-50,-75,-74,-76,-76,-78,-75
1,0,-50,-50,-77,-74,-76,-76,-78,-75
1,0,-50,-50,-77,-74,-76,-76,-78,-75
1,0,-55,-50,-77,-74,-76,-76,-78,-75
1,0,-55,-52,-77,-74,-76,-76,-78,-75
1,0,-55,-52,-77,-74,-78,-76,-78,-75
1,0,-55,-52,-77,-74,-78,-76,-78,-76
1,0,-55,-52,-75,-74,-78,-76,-78,-76
1,0,-55,-52,-75,-74,-78,-76,-78,-76
1,0,-55,-52,-75,-74,-78,-76,-84,-76
1,0,-55,-52,-75,-74,-78,-76,-84,-76
1,0,-50,-52,-75,-74,-78,-76,-84,-76
1,0,-50,-52,-75,-76,-78,-76,-84,-76
1,0,-50,-52,-75,-76,-78,-76,-84,-72
1,0,-50,-52,-75,-76,-78,-76,-84,-72
1,0,-50,-52,-75,-76,-78,-76,-84,-72
1,0,-50,-52,-74,-76,-78,-76,-84,-72
1,0,-50,-52,-74,-76,-78,-76,-78,-72
1,0,-50,-52,-74,-76,-78,-76,-78,-72
1,0,-49,-52,-74,-76,-78,-76,-78,-72
1,0,-49,-51,-74,-76,-78,-76,-78,-72
1,0,-49,-51,-74,-76,-78,-76,-78,-72
1,0,-49,-51,-74,-76,-78,-84,-78,-72
1,0,-49,-51,-74,-76,-78,-84,-78,-72
1,0,-49,-51,-76,-76,-78,-84,-78,-72
1,0,-55,-51,-76,-76,-78,-84,-78,-72
1,0,-55,-51,-76,-76,-78,-84,-78,-72
1,0,-55,-51,-76,-76,-78,-84,-78,-74
1,0,-55,-51,-76,-76,-78,-84,-78,-74
1,0,-55,-51,-74,-76,-78,-84,-78,-74
1,0,-55,-51,-77,-76,-78,-84,-78,-74
1,0,-54,-51,-77,-76,-78,-84,-78,-74
1,0,-54,-51,-77,-81,-78,-84,-78,-74
1,0,-54,-53,-77,-81,-77,-84,-78,-74
1,0,-54,-53,-77,-81,-78,-84,-78,-74
1,0,-54,-53,-74,-81,-77,-84,-78,-75
1,0,-54,-53,-77,-81,-77,-84,-78,-75
1,0,-54,-53,-74,-81,-77,-84,-78,-75
1,0,-54,-51,-74,-81,-77,-84,-78,-75
1,0,-54,-51,-74,-81,-77,-80,-78,-75
1,0,-54,-51,-74,-81,-77,-80,-78,-75
1,0,-54,-51,-76,-81,-77,-80,-78,-75
1,0,-54,-51,-76,-81,-77,-80,-73,-75
1,0,-54,-51,-76,-81,-77,-80,-73,-75
1,0,-50,-51,-76,-81,-77,-80,-73,-75
1,0,-50,-51,-76,-81,-77,-80,-73,-75
1,0,-50,-51,-76,-81,-77,-80,-73,-72
1,0,-50,-51,-77,-81,-77,-80,-73,-72
1,0,-50,-51,-77,-81,-77,-80,-74,-72
1,0,-50,-51,-77,-81,-77,-80,-74,-72
1,0,-50,-51,-77,-81,-77,-80,-74,-72
1,0,-50,-53,-77,-81,-77,-80,-74,-72
1,0,-50,-53,-77,-81,-77,-82,-74,-72
1,0,-50,-53,-77,-81,-76,-82,-74,-72
1,0,-50,-53,-76,-81,-76,-82,-74,-72
1,0,-50,-53,-76,-76,-76,-82,-74,-72
1,0,-50,-53,-76,-76,-76,-82,-74,-72
1,0,-50,-53,-76,-76,-76,-82,-74,-72
1,0,-50,-53,-76,-76,-76,-81,-74,-72
1,0,-50,-51,-76,-76,-76,-81,-74,-72
1,0,-50,-51,-76,-76,-76,-81,-74,-72
1,0,-50,-53,-76,-76,-76,-81,-74,-72
1,0,-50,-53,-76,-76,-76,-81,-74,-72
1,0,-50,-53,-76,-76,-76,-81,-74,-72
1,0,-50,-53,-76,-76,-76,-81,-74,-72
1,0,-50,-51,-76,-76,-76,-81,-74,-72
1,0,-50,-51,-76,-76,-76,-81,-74,-72
1,0,-50,-51,-76,-76,-76,-81,-74,-72
1,0,-50,-51,-85,-76,-76,-81,-74,-72
1,0,-50,-51,-85,-76,-79,-81,-74,-72
1,0,-50,-51,-85,-76,-79,-81,-74,-72
1,0,-50,-51,-85,-76,-79,-81,-70,-72
1,0,-50,-51,-85,-76,-79,-81,-70,-72
1,0,-50,-51,-76,-76,-79,-81,-70,-72
1,0,-50,-51,-76,-76,-79,-81,-70,-72
1,0,-50,-51,-76,-76,-76,-81,-70,-72
1,0,-50,-51,-76,-76,-76,-81,-70,-72
1,0,-50,-51,-76,-76,-76,-81,-70,-72
1,0,-50,-51,-76,-76,-76,-81,-70,-72
1,0,-50,-51,-76,-76,-76,-81,-72,-72
1,0,-50,-51,-76,-76,-76,-81,-72,-72
1,0,-53,-51,-76,-76,-76,-81,-72,-72
1,0,-53,-52,-76,-76,-76,-81,-72,-72
1,0,-53,-52,-76,-76,-76,-81,-72,-72
1,0,-53,-52,-76,-76,-76,-81,-72,-72
1,0,-53,-52,-76,-76,-76,-81,-72,-72
1,0,-53,-52,-76,-76,-76,-81,-72,-72
1,0,-51,-52,-76,-76,-76,-81,-72,-72
1,0,-51,-50,-76,-76,-76,-81,-72,-72
1,0,-51,-50,-76,-76,-76,-81,-72,-72
1,0,-51,-50,-76,-76,-76,-81,-72,-79
1,0,-55,-50,-76,-76,-76,-81,-72,-79
1,0,-55,-50,-76,-76,-76,-81,-72,-79
1,0,-55,-50,-76,-76,-76,-81,-72,-79
1,0,-55,-50,-76,-76,-76,-80,-72,-79
1,0,-55,-50,-76,-76,-76,-80,-72,-79
1,0,-50,-50,-76,-76,-76,-80,-72,-79
1,0,-50,-50,-76,-76,-76,-80,-72,-79
1,0,-50,-50,-83,-76,-76,-80,-72,-79
1,0,-50,-50,-83,-76,-76,-80,-72,-76
1,0,-50,-50,-83,-82,-76,-80,-72,-76
1,0,-50,-50,-83,-82,-76,-80,-72,-76
1,0,-50,-50,-83,-82,-76,-83,-72,-76
1,0,-50,-50,-83,-82,-76,-83,-72,-76
1,0,-50,-50,-74,-82,-76,-83,-72,-76
1,0,-50,-50,-74,-82,-76,-83,-72,-74
1,0,-50,-50,-74,-75,-76,-83,-72,-74
1,0,-50,-53,-74,-75,-76,-83,-72,-74
1,0,-50,-53,-74,-75,-76,-83,-72,-74
1,0,-50,-53,-74,-75,-76,-83,-85,-74
1,0,-50,-53,-74,-75,-78,-83,-85,-74
1,0,-50,-53,-74,-75,-78,-83,-85,-74
1,0,-50,-53,-74,-75,-78,-83,-85,-74
1,0,-50,-53,-74,-75,-78,-83,-85,-74
1,0,-50,-50,-74,-75,-78,-83,-85,-74
1,0,-50,-50,-74,-75,-78,-83,-85,-74
1,0,-50,-50,-74,-75,-78,-83,-85,-74
1,0,-50,-50,-74,-75,-78,-83,-85,-74
1,0,-50,-50,-74,-75,-78,-80,-85,-74
1,0,-50,-50,-74,-75,-76,-80,-85,-74
1,0,-50,-50,-75,-75,-76,-80,-85,-74
1,0,-50,-50,-75,-75,-76,-80,-85,-75
1,0,-50,-50,-75,-75,-76,-80,-85,-75
1,0,-50,-50,-75,-78,-76,-80,-85,-75
1,0,-50,-50,-75,-78,-76,-80,-73,-75
1,0,-50,-50,-75,-78,-76,-80,-73,-80
1,0,-50,-50,-75,-79,-76,-77,-73,-80
1,0,-50,-50,-75,-78,-76,-80,-73,-80
1,0,-50,-50,-75,-79,-76,-80,-73,-80
1,0,-50,-50,-75,-79,-76,-77,-73,-80
1,0,-50,-52,-75,-79,-76,-77,-73,-80
1,0,-54,-52,-75,-79,-76,-77,-73,-80
1,0,-54,-52,-75,-79,-76,-77,-73,-80
1,0,-54,-52,-73,-79,-76,-77,-73,-80
1,0,-54,-52,-73,-79,-76,-77,-73,-80
1,0,-54,-52,-73,-79,-76,-77,-80,-77
1,0,-54,-52,-73,-79,-76,-77,-80,-80
1,0,-54,-52,-73,-78,-76,-81,-80,-77
1,0,-54,-52,-73,-78,-76,-81,-72,-77
1,0,-54,-52,-73,-78,-76,-81,-72,-80
1,0,-54,-52,-73,-78,-76,-77,-72,-80
1,0,-54,-52,-73,-81,-76,-77,-72,-80
1,0,-54,-52,-73,-81,-76,-77,-72,-80
1,0,-54,-52,-73,-81,-76,-77,-72,-80
1,0,-54,-52,-73,-81,-76,-81,-72,-80
1,0,-54,-52,-73,-77,-76,-81,-72,-80
1,0,-49,-52,-73,-77,-76,-81,-72,-80
1,0,-49,-50,-73,-77,-76,-81,-72,-80
1,0,-49,-50,-73,-77,-76,-81,-72,-80
1,0,-49,-50,-74,-77,-76,-81,-72,-80
1,0,-49,-50,-74,-77,-76,-80,-72,-80
1,0,-49,-50,-74,-82,-76,-80,-72,-80
1,0,-54,-53,-74,-82,-76,-80,-72,-80
1,0,-54,-50,-74,-82,-76,-80,-72,-80
1,0,-54,-53,-74,-82,-76,-80,-72,-80
1,0,-54,-53,-74,-82,-76,-80,-72,-80
1,0,-54,-53,-74,-82,-76,-83,-72,-80
1,0,-54,-53,-74,-82,-76,-83,-72,-80
1,0,-54,-53,-74,-76,-76,-83,-72,-80
1,0,-50,-53,-74,-76,-76,-83,-72,-80
1,0,-50,-51,-74,-76,-76,-83,-72,-80
1,0,-50,-51,-74,-76,-76,-83,-81,-80
1,0,-50,-51,-74,-76,-76,-83,-81,-80
1,0,-50,-51,-74,-76,-76,-83,-78,-80
1,0,-50,-51,-74,-76,-76,-77,-78,-80
1,0,-50,-51,-74,-76,-76,-77,-78,-80
1,0,-50,-51,-74,-76,-76,-77,-78,-80
1,0,-50,-51,-76,-76,-76,-77,-72,-79
1,0,-50,-51,-74,-76,-76,-77,-72,-79
1,0,-50,-51,-74,-76,-76,-77,-72,-80
1,0,-50,-51,-76,-76,-76,-75,-72,-79
1,0,-50,-51,-76,-76,-78,-75,-72,-79
1,0,-50,-51,-76,-76,-78,-75,-79,-79
1,0,-50,-51,-76,-76,-78,-75,-79,-79
1,0,-50,-51,-76,-76,-78,-77,-79,-79
1,0,-50,-51,-76,-76,-76,-77,-79,-79
1,0,-50,-51,-76,-76,-80,-77,-79,-79
1,0,-51,-51,-76,-76,-80,-77,-79,-79
1,0,-51,-51,-76,-76,-80,-77,-79,-79
1,0,-51,-53,-76,-76,-80,-77,-79,-79
1,0,-51,-53,-76,-77,-80,-77,-79,-79
1,0,-50,-53,-76,-77,-80,-77,-79,-79
1,0,-50,-53,-76,-77,-80,-77,-79,-79
1,0,-50,-53,-76,-77,-80,-77,-79,-79
1,0,-50,-50,-76,-77,-80,-77,-79,-79
1,0,-50,-50,-74,-77,-80,-77,-79,-79
1,0,-50,-50,-74,-77,-80,-77,-79,-79
1,0,-50,-50,-74,-83,-80,-77,-79,-79
1,0,-50,-50,-74,-76,-80,-77,-79,-79
1,0,-50,-50,-74,-76,-80,-77,-79,-79
1,0,-50,-50,-74,-76,-80,-77,-79,-79
1,0,-50,-50,-74,-76,-80,-77,-79,-79
1,0,-50,-50,-74,-76,-80,-77,-79,-79
1,0,-50,-50,-74,-76,-80,-78,-79,-79
1,0,-50,-50,-74,-79,-80,-78,-79,-79
1,0,-50,-50,-74,-79,-80,-78,-79,-79
1,0,-51,-53,-74,-79,-80,-78,-79,-79
1,0,-51,-50,-74,-79,-80,-78,-79,-79
1,0,-51,-53,-74,-79,-80,-78,-79,-74
1,0,-51,-53,-74,-79,-80,-78,-84,-74
1,0,-51,-53,-73,-79,-80,-78,-84,-74
1,0,-51,-53,-73,-79,-80,-78,-84,-74
1,0,-51,-53,-73,-77,-80,-78,-84,-74
1,0,-51,-51,-73,-77,-80,-78,-84,-74
1,0,-51,-51,-73,-77,-80,-78,-84,-73
1,0,-51,-52,-73,-77,-80,-78,-84,-73
1,0,-51,-52,-74,-77,-80,-78,-84,-73
1,0,-51,-52,-74,-77,-80,-78,-80,-73
1,0,-51,-52,-74,-77,-80,-78,-80,-73
1,0,-51,-52,-74,-77,-76,-78,-80,-73
1,0,-51,-52,-74,-77,-76,-82,-80,-73
1,0,-51,-52,-74,-77,-76,-82,-80,-73
1,0,-51,-52,-74,-77,-76,-82,-80,-73
1,0,-50,-52,-74,-77,-76,-82,-80,-73
1,0,-50,-52,-74,-77,-76,-82,-80,-73
1,0,-50,-52,-75,-77,-76,-82,-80,-73
1,0,-50,-52,-75,-77,-82,-82,-80,-73
1,0,-50,-52,-75,-77,-82,-77,-80,-73
1,0,-50,-52,-75,-77,-82,-77,-80,-73
1,0,-50,-53,-75,-77,-82,-77,-80,-73
1,0,-50,-53,-75,-77,-82,-77,-80,-76
1,0,-51,-53,-75,-77,-82,-77,-80,-76
1,0,-51,-53,-75,-77,-75,-77,-80,-76
